SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Wed Aug 30 14:20:34 CEST 2023
User: TAMINATOR
Dark Spectrum Present: Yes
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: FLMS04432
Integration Time (usec): 500000 (FLMS04432)
Spectra Averaged: 1 (FLMS04432)
Boxcar Smoothing: 0 (FLMS04432)
Correct for Electrical Dark: No (FLMS04432)
Strobe/Lamp Enabled: No (FLMS04432)
Correct for Detector Non-linearity: No (FLMS04432)
Correct for Stray Light: No (FLMS04432)
Number of Pixels in Processed Spectrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
188.46	31.55
188.85	31.55
189.24	31.55
189.63	-7.28
190.02	-72.82
190.41	38.84
190.80	46.12
191.19	-4.85
191.58	55.83
191.96	12.14
192.35	-72.82
192.74	31.55
193.13	-36.41
193.52	-109.22
193.91	-2.43
194.30	16.99
194.69	-75.24
195.08	-4.85
195.47	-55.83
195.86	50.97
196.24	-361.66
196.63	0.00
197.02	7.28
197.41	46.12
197.80	-9.71
198.19	-4.85
198.58	38.84
198.96	-36.41
199.35	135.92
199.74	-19.42
200.13	46.12
200.52	48.54
200.91	19.42
201.29	-9.71
201.68	53.40
202.07	-26.70
202.46	29.13
202.85	-33.98
203.24	-33.98
203.62	12.14
204.01	-9.71
204.40	-67.96
204.79	-36.41
205.17	80.10
205.56	53.40
205.95	9.71
206.34	29.13
206.73	-21.84
207.11	-16.99
207.50	65.53
207.89	4.85
208.28	9.71
208.66	-82.53
209.05	-19.42
209.44	-38.84
209.83	60.68
210.21	33.98
210.60	-7.28
210.99	29.13
211.37	-9.71
211.76	16.99
212.15	7.28
212.54	-14.56
212.92	33.98
213.31	-82.53
213.70	-41.26
214.08	63.11
214.47	21.85
214.86	-31.55
215.24	-65.53
215.63	12.14
216.02	-123.79
216.40	-123.79
216.79	-7.28
217.18	-46.12
217.56	63.11
217.95	0.00
218.33	75.24
218.72	4.85
219.11	26.70
219.49	21.85
219.88	4.85
220.27	-4.85
220.65	46.12
221.04	-4.85
221.42	-16.99
221.81	-60.68
222.20	114.08
222.58	-58.25
222.97	2.43
223.35	-9.71
223.74	46.12
224.13	-4.85
224.51	24.27
224.90	9.71
225.28	-29.13
225.67	-24.27
226.05	152.92
226.44	-21.84
226.82	-24.27
227.21	48.54
227.59	128.64
227.98	43.69
228.36	106.80
228.75	60.68
229.14	92.23
229.52	135.92
229.91	-50.97
230.29	-24.27
230.68	41.26
231.06	12.14
231.45	72.82
231.83	26.70
232.21	26.70
232.60	2.43
232.98	-33.98
233.37	104.37
233.75	33.98
234.14	-29.13
234.52	84.95
234.91	143.21
235.29	-48.54
235.68	7.28
236.06	48.54
236.44	29.13
236.83	77.67
237.21	-92.23
237.60	67.96
237.98	48.54
238.37	38.84
238.75	-29.13
239.13	36.41
239.52	-43.69
239.90	19.42
240.29	53.40
240.67	38.84
241.05	26.70
241.44	-36.41
241.82	19.42
242.20	-94.66
242.59	131.07
242.97	-87.38
243.35	-2.43
243.74	19.42
244.12	-19.42
244.51	31.55
244.89	38.84
245.27	50.97
245.66	43.69
246.04	19.42
246.42	9.71
246.80	33.98
247.19	58.25
247.57	7.28
247.95	-111.65
248.34	-38.84
248.72	50.97
249.10	-101.94
249.49	41.26
249.87	-21.84
250.25	-29.13
250.63	19.42
251.02	-46.12
251.40	48.54
251.78	63.11
252.16	-101.94
252.55	-58.25
252.93	-63.11
253.31	106.80
253.69	-46.12
254.08	16.99
254.46	-77.67
254.84	46.12
255.22	135.92
255.60	19.42
255.99	2.43
256.37	58.25
256.75	-19.42
257.13	111.65
257.51	77.67
257.90	12.14
258.28	-9.71
258.66	72.82
259.04	104.37
259.42	-38.84
259.81	0.00
260.19	14.56
260.57	-36.41
260.95	-29.13
261.33	-38.84
261.71	82.53
262.09	138.35
262.48	50.97
262.86	0.00
263.24	58.25
263.62	94.66
264.00	-48.54
264.38	14.56
264.76	38.84
265.14	67.96
265.53	84.95
265.91	-77.67
266.29	-80.10
266.67	14.56
267.05	-53.40
267.43	-58.25
267.81	48.54
268.19	92.23
268.57	-60.68
268.95	-2.43
269.33	-9.71
269.71	43.69
270.09	-89.81
270.47	70.39
270.85	-84.95
271.23	-82.53
271.62	-41.26
272.00	63.11
272.38	0.00
272.76	-63.11
273.14	-16.99
273.52	-9.71
273.90	80.10
274.28	-29.13
274.66	75.24
275.04	-99.52
275.42	14.56
275.80	-104.37
276.18	111.65
276.55	0.00
276.93	60.68
277.31	84.95
277.69	53.40
278.07	16.99
278.45	43.69
278.83	-70.39
279.21	21.84
279.59	-46.12
279.97	0.00
280.35	-31.55
280.73	14.56
281.11	-31.55
281.49	26.70
281.87	-38.84
282.25	-65.53
282.62	138.35
283.00	36.41
283.38	-87.38
283.76	43.69
284.14	116.51
284.52	55.83
284.90	82.53
285.28	-43.69
285.65	36.41
286.03	63.11
286.41	150.49
286.79	-70.39
287.17	80.10
287.55	-53.40
287.93	-55.83
288.30	41.26
288.68	-77.67
289.06	55.83
289.44	-7.28
289.82	-24.27
290.20	92.23
290.57	-111.65
290.95	92.23
291.33	55.83
291.71	55.83
292.09	50.97
292.46	109.22
292.84	60.68
293.22	106.80
293.60	92.23
293.97	0.00
294.35	77.67
294.73	-29.13
295.11	29.13
295.48	12.14
295.86	126.22
296.24	58.25
296.62	-63.11
296.99	82.53
297.37	-38.84
297.75	33.98
298.13	-33.98
298.50	138.35
298.88	65.53
299.26	19.42
299.63	109.23
300.01	99.52
300.39	-2.43
300.77	-48.54
301.14	77.67
301.52	114.08
301.90	65.53
302.27	109.22
302.65	67.96
303.03	131.07
303.40	174.76
303.78	152.91
304.16	97.09
304.53	116.51
304.91	196.61
305.28	189.32
305.66	126.22
306.04	184.47
306.41	271.85
306.79	279.13
307.17	143.21
307.54	247.58
307.92	310.68
308.29	373.79
308.67	701.47
309.05	949.04
309.42	1279.15
309.80	1703.91
310.17	2468.48
310.55	3182.09
310.92	3842.29
311.30	4337.45
311.68	4992.80
312.05	5764.65
312.43	6373.89
312.80	6631.17
313.18	7043.80
313.55	7160.31
313.93	6660.30
314.30	6517.09
314.68	6325.34
315.05	5803.49
315.43	5172.41
315.80	4402.98
316.18	3667.53
316.55	3118.98
316.93	2342.27
317.30	1968.48
317.68	1361.67
318.05	1080.11
318.43	864.09
