SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Wed Aug 30 16:00:22 CEST 2023
User: TAMINATOR
Dark Spectrum Present: Yes
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: FLMS04432
Integration Time (usec): 600000 (FLMS04432)
Spectra Averaged: 1 (FLMS04432)
Boxcar Smoothing: 0 (FLMS04432)
Correct for Electrical Dark: No (FLMS04432)
Strobe/Lamp Enabled: No (FLMS04432)
Correct for Detector Non-linearity: No (FLMS04432)
Correct for Stray Light: No (FLMS04432)
Number of Pixels in Processed Spectrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
188.46	12.14
188.85	12.14
189.24	12.14
189.63	-63.11
190.02	19.42
190.41	138.35
190.80	116.51
191.19	92.23
191.58	41.26
191.96	38.84
192.35	31.55
192.74	77.67
193.13	152.91
193.52	4.85
193.91	-43.69
194.30	53.40
194.69	9.71
195.08	77.67
195.47	123.79
195.86	80.10
196.24	1599.54
196.63	121.36
197.02	24.27
197.41	97.09
197.80	172.33
198.19	-123.79
198.58	16.99
198.96	-31.55
199.35	-4.85
199.74	140.78
200.13	-4.85
200.52	58.25
200.91	250.00
201.29	114.08
201.68	94.66
202.07	220.88
202.46	43.69
202.85	-46.12
203.24	82.53
203.62	101.94
204.01	12.14
204.40	84.95
204.79	89.81
205.17	128.64
205.56	36.41
205.95	80.10
206.34	2.43
206.73	16.99
207.11	-16.99
207.50	43.69
207.89	80.10
208.28	94.66
208.66	7.28
209.05	189.32
209.44	65.53
209.83	152.91
210.21	16.99
210.60	165.05
210.99	31.55
211.37	169.91
211.76	-2.43
212.15	135.92
212.54	-9.71
212.92	7.28
213.31	104.37
213.70	97.09
214.08	82.53
214.47	77.67
214.86	87.38
215.24	4.85
215.63	63.11
216.02	99.52
216.40	106.80
216.79	63.11
217.18	104.37
217.56	148.06
217.95	14.56
218.33	63.11
218.72	26.70
219.11	104.37
219.49	126.22
219.88	-16.99
220.27	-50.97
220.65	50.97
221.04	150.49
221.42	126.22
221.81	84.95
222.20	106.80
222.58	94.66
222.97	55.83
223.35	29.13
223.74	106.80
224.13	-33.98
224.51	41.26
224.90	82.53
225.28	67.96
225.67	24.27
226.05	104.37
226.44	29.13
226.82	46.12
227.21	-92.23
227.59	123.79
227.98	101.94
228.36	48.54
228.75	38.84
229.14	84.95
229.52	162.62
229.91	65.53
230.29	-53.40
230.68	-63.11
231.06	7.28
231.45	-9.71
231.83	77.67
232.21	7.28
232.60	26.70
232.98	-65.53
233.37	-4.85
233.75	43.69
234.14	94.66
234.52	89.81
234.91	-38.84
235.29	128.64
235.68	99.52
236.06	89.81
236.44	80.10
236.83	82.53
237.21	94.66
237.60	89.81
237.98	41.26
238.37	133.50
238.75	99.52
239.13	109.23
239.52	-72.82
239.90	43.69
240.29	63.11
240.67	67.96
241.05	-2.43
241.44	50.97
241.82	177.19
242.20	12.14
242.59	160.20
242.97	46.12
243.35	53.40
243.74	-9.71
244.12	67.96
244.51	99.52
244.89	106.80
245.27	80.10
245.66	19.42
246.04	-63.11
246.42	80.10
246.80	43.69
247.19	106.80
247.57	-43.69
247.95	65.54
248.34	94.66
248.72	84.95
249.10	-33.98
249.49	50.97
249.87	26.70
250.25	31.55
250.63	72.82
251.02	-2.43
251.40	29.13
251.78	143.21
252.16	14.56
252.55	182.04
252.93	104.37
253.31	38.84
253.69	12.14
254.08	7.28
254.46	72.82
254.84	-92.23
255.22	160.20
255.60	131.07
255.99	-84.95
256.37	36.41
256.75	55.83
257.13	94.66
257.51	84.95
257.90	24.27
258.28	111.65
258.66	-7.28
259.04	84.95
259.42	87.38
259.81	152.92
260.19	80.10
260.57	75.24
260.95	80.10
261.33	101.94
261.71	-24.27
262.09	-29.13
262.48	92.23
262.86	4.85
263.24	109.22
263.62	157.77
264.00	58.25
264.38	70.39
264.76	21.85
265.14	26.70
265.53	111.65
265.91	97.09
266.29	50.97
266.67	55.83
267.05	92.23
267.43	80.10
267.81	24.27
268.19	14.56
268.57	53.40
268.95	46.12
269.33	58.25
269.71	21.84
270.09	148.06
270.47	36.41
270.85	135.92
271.23	174.76
271.62	143.21
272.00	138.35
272.38	4.85
272.76	116.51
273.14	150.49
273.52	94.66
273.90	36.41
274.28	89.81
274.66	145.63
275.04	31.55
275.42	140.78
275.80	-19.42
276.18	75.24
276.55	67.96
276.93	152.91
277.31	26.70
277.69	53.40
278.07	16.99
278.45	101.94
278.83	-55.83
279.21	31.55
279.59	31.55
279.97	-24.27
280.35	31.55
280.73	92.23
281.11	26.70
281.49	80.10
281.87	-26.70
282.25	75.24
282.62	80.10
283.00	21.84
283.38	72.82
283.76	123.79
284.14	126.22
284.52	116.51
284.90	4.85
285.28	-41.26
285.65	126.22
286.03	63.11
286.41	4.85
286.79	99.52
287.17	60.68
287.55	-4.85
287.93	16.99
288.30	60.68
288.68	97.09
289.06	55.83
289.44	16.99
289.82	53.40
290.20	114.08
290.57	43.69
290.95	9.71
291.33	160.20
291.71	50.97
292.09	77.67
292.46	16.99
292.84	-24.27
293.22	50.97
293.60	-26.70
293.97	0.00
294.35	116.51
294.73	-41.26
295.11	41.26
295.48	138.35
295.86	87.38
296.24	9.71
296.62	116.51
296.99	111.65
297.37	97.09
297.75	92.23
298.13	82.53
298.50	87.38
298.88	7.28
299.26	82.53
299.63	182.04
300.01	99.52
300.39	-77.67
300.77	7.28
301.14	99.52
301.52	46.12
301.90	92.23
302.27	53.40
302.65	-12.14
303.03	4.85
303.40	133.50
303.78	75.24
304.16	99.52
304.53	162.62
304.91	118.93
305.28	63.11
305.66	77.67
306.04	140.78
306.41	145.63
306.79	135.92
307.17	60.68
307.54	87.38
307.92	269.42
308.29	266.99
308.67	325.25
309.05	446.61
309.42	669.91
309.80	866.52
310.17	847.10
310.55	1084.97
310.92	1252.45
311.30	1436.92
311.68	1536.43
312.05	1684.49
312.43	1764.59
312.80	1718.47
313.18	1767.02
313.55	1555.85
313.93	1623.81
314.30	1492.74
314.68	1451.48
315.05	1145.65
315.43	997.59
315.80	893.22
316.18	783.99
316.55	609.23
316.93	441.75
317.30	337.38
317.68	441.75
318.05	317.97
318.43	109.22
318.80	152.91
319.18	196.61
319.55	70.39
319.93	58.25
320.30	33.98
320.68	26.70
321.05	12.14
321.43	33.98
321.80	-38.84
322.17	12.14
322.55	41.26
322.92	75.24
323.30	123.79
323.67	29.13
324.05	14.56
324.42	60.68
324.79	-19.42
325.17	53.40
325.54	97.09
325.92	31.55
326.29	31.55
326.66	72.82
327.04	12.14
327.41	101.94
327.78	67.96
328.16	31.55
328.53	-16.99
328.91	121.36
329.28	55.83
329.65	87.38
330.03	12.14
330.40	-4.85
330.77	94.66
331.15	99.52
331.52	48.54
331.89	70.39
332.27	133.50
332.64	111.65
333.01	87.38
333.38	106.80
333.76	99.52
334.13	99.52
334.50	70.39
334.88	82.53
335.25	126.22
335.62	36.41
335.99	131.07
336.37	24.27
336.74	114.08
337.11	14.56
337.48	87.38
337.86	16.99
338.23	65.53
338.60	211.17
338.97	12.14
339.35	-14.56
339.72	160.20
340.09	14.56
340.46	-33.98
340.84	53.40
341.21	31.55
341.58	26.70
341.95	75.24
342.32	41.26
342.70	-55.83
343.07	26.70
343.44	70.39
343.81	29.13
344.18	77.67
344.55	72.82
344.93	4.85
345.30	87.38
345.67	24.27
346.04	24.27
346.41	186.90
346.78	118.93
347.15	38.84
347.53	143.21
347.90	118.93
348.27	94.66
348.64	58.25
349.01	29.13
349.38	114.08
349.75	31.55
350.12	104.37
350.49	131.07
350.87	43.69
351.24	0.00
351.61	67.96
351.98	7.28
352.35	46.12
352.72	12.14
353.09	72.82
353.46	9.71
353.83	19.42
354.20	116.51
354.57	31.55
354.94	46.12
355.31	63.11
355.68	-19.42
356.05	14.56
356.42	167.48
356.79	-16.99
357.16	84.95
357.53	82.53
357.90	36.41
358.27	118.93
358.64	16.99
359.01	36.41
359.38	46.12
359.75	14.56
360.12	31.55
360.49	46.12
360.86	-36.41
361.23	109.22
361.60	-2.43
361.97	7.28
362.34	169.91
362.71	21.84
363.08	70.39
363.45	101.94
363.82	104.37
364.19	123.79
364.56	123.79
364.93	123.79
365.30	46.12
365.66	-16.99
366.03	-72.82
366.40	19.42
366.77	123.79
367.14	-4.85
367.51	29.13
367.88	36.41
368.25	87.38
368.62	179.61
368.98	12.14
369.35	-29.13
369.72	29.13
370.09	-9.71
370.46	133.50
370.83	53.40
371.20	19.42
371.56	19.42
371.93	29.13
372.30	43.69
372.67	41.26
373.04	9.71
373.41	48.54
373.77	145.63
374.14	60.68
374.51	21.85
374.88	-19.42
375.25	194.18
375.61	203.89
375.98	87.38
376.35	-121.36
376.72	101.94
377.08	87.38
377.45	-9.71
377.82	101.94
378.19	114.08
378.55	-41.26
378.92	72.82
379.29	106.80
379.66	16.99
380.02	92.23
380.39	82.53
380.76	50.97
381.13	0.00
381.49	101.94
381.86	7.28
382.23	12.14
382.59	2.43
382.96	9.71
383.33	182.04
383.70	128.64
384.06	135.92
384.43	82.53
384.80	53.40
385.16	58.25
385.53	92.23
385.90	77.67
386.26	21.84
386.63	31.55
387.00	19.42
387.36	46.12
387.73	38.84
388.09	-9.71
388.46	72.82
388.83	131.07
389.19	72.82
389.56	77.67
389.93	29.13
390.29	-2.43
390.66	75.24
391.02	55.83
391.39	223.30
391.75	155.34
392.12	-38.84
392.49	-2.43
392.85	133.50
393.22	77.67
393.58	9.71
393.95	101.94
394.31	-50.97
394.68	89.81
395.05	126.22
395.41	116.51
395.78	21.85
396.14	19.42
396.51	133.50
396.87	24.27
397.24	-43.69
397.60	24.27
397.97	63.11
398.33	41.26
398.70	-7.28
399.06	80.10
399.43	60.68
